pitcher_id,event
445926,Single
467094,Strikeout
592869,Single
592869,Groundout
592869,Groundout
592869,Single
592869,Walk
592869,Groundout
467094,Strikeout
467094,Single
467094,Double
467094,Strikeout
467094,Double
467094,Groundout
592869,Strikeout
592869,Groundout
592869,Lineout
467094,Groundout
467094,Flyout
467094,Groundout
592869,Pop Out
592869,Double
592869,Strikeout
592869,Groundout
467094,Strikeout
467094,Field Error
467094,Grounded Into DP
592869,Flyout
592869,Groundout
592869,Lineout
467094,Double
467094,Groundout
467094,Single
467094,Strikeout
467094,Flyout
592869,Single
592869,Strikeout
592869,Flyout
592869,Double
571710,Strikeout
519267,Strikeout
519267,Groundout
519267,Strikeout
571710,Strikeout
571710,Flyout
571710,Strikeout
572070,Walk
572070,Sac Bunt
572070,Single
572070,Strikeout
572070,Home Run
572070,Strikeout
446372,Strikeout
446372,Flyout
446372,Lineout
572070,Walk
572070,Strikeout
572070,Strikeout
572070,Groundout
446372,Pop Out
446372,Flyout
446372,Lineout
572070,Groundout
572070,Groundout
572070,Strikeout
446372,Single
446372,Lineout
446372,Single
446372,Flyout
446372,Strikeout
572070,Lineout
572070,Groundout
572070,Strikeout
446372,Lineout
446372,Single
446372,Forceout
446372,Flyout
572070,Strikeout
572070,Flyout
572070,Groundout
446372,Double
446372,Lineout
446372,Strikeout
446372,Hit By Pitch
446372,Single
446372,Single
446372,Lineout
572070,Groundout
572070,Groundout
572070,Single
572070,Strikeout
446372,Single
446372,Home Run
446372,Strikeout
446372,Single
446372,Groundout
446372,Single
641490,Single
453249,Walk
453249,Groundout
572070,Strikeout
572070,Strikeout
572070,Single
572070,Pop Out
444436,Bunt Groundout
444436,Strikeout
444436,Groundout
572070,Walk
572070,Strikeout
459987,Single
501925,Single
501925,Strikeout
501925,Strikeout
444436,Groundout
444436,Groundout
444436,Groundout
434718,Strikeout
434718,Single
434718,Pop Out
434718,Flyout
407890,Single
407890,Groundout
407890,Home Run
407890,Lineout
407890,Strikeout
621121,Walk
621121,Single
621121,Single
621121,Triple
621121,Single
621121,Strikeout
621121,Home Run
621121,Single
621121,Single
451661,Pop Out
451661,Pop Out
407890,Groundout
407890,Strikeout
407890,Home Run
407890,Double
407890,Pop Out
451661,Flyout
451661,Double
451661,Strikeout
451661,Pop Out
407890,Pop Out
407890,Lineout
407890,Pop Out
571666,Strikeout
571666,Single
571666,Double
571666,Walk
571666,Triple
571666,Single
571666,Single
571666,Single
571666,Lineout
571666,Walk
571666,Groundout
407890,Single
407890,Single
407890,Forceout
407890,Walk
407890,Home Run
407890,Groundout
407890,Single
407890,Lineout
571666,Flyout
571666,Strikeout
571666,Strikeout
407890,Groundout
407890,Lineout
407890,Single
407890,Flyout
571666,Flyout
571666,Home Run
571666,Strikeout
571666,Strikeout
407890,Single
407890,Strikeout
407890,Flyout
407890,Lineout
571666,Strikeout
571666,Flyout
571666,Groundout
607359,Lineout
607359,Double
607359,Strikeout
607359,Walk
607359,Double
518693,Lineout
571666,Walk
571666,Pop Out
571666,Groundout
571666,Pop Out
518693,Flyout
473879,Strikeout
473879,Single
473879,Groundout
430589,Pop Out
430589,Groundout
430589,Walk
430589,Forceout
474521,Lineout
474521,Strikeout
474521,Lineout
456034,Strikeout
456034,Strikeout
456034,Flyout
429722,Lineout
429722,Double
429722,Pop Out
429722,Walk
429722,Flyout
456034,Groundout
456034,Home Run
456034,Strikeout
456034,Strikeout
429722,Strikeout
429722,Home Run
429722,Single
429722,Walk
429722,Pop Out
429722,Strikeout
456034,Double
456034,Bunt Pop Out
456034,Strikeout
456034,Groundout
429722,Flyout
429722,Groundout
429722,Pop Out
456034,Double
456034,Walk
456034,Walk
456034,Pop Out
456034,Strikeout
456034,Strikeout
429722,Lineout
429722,Groundout
429722,Walk
429722,Pop Out
456034,Groundout
456034,Groundout
456034,Groundout
429722,Single
429722,Home Run
429722,Lineout
429722,Groundout
429722,Flyout
456034,Flyout
456034,Strikeout
456034,Strikeout
429722,Groundout
429722,Single
429722,Pop Out
429722,Lineout
456034,Strikeout
456034,Flyout
456034,Groundout
430641,Walk
430641,Groundout
430641,Strikeout
430641,Single
430641,Single
430641,Flyout
456034,Strikeout
456034,Flyout
456034,Groundout
594951,Strikeout
594951,Flyout
594951,Groundout
115629,Groundout
115629,Strikeout
115629,Groundout
543408,Groundout
543408,Lineout
543408,Double
543408,Walk
543408,Strikeout
112526,Bunt Groundout
112526,Groundout
112526,Single
112526,Strikeout
543408,Field Error
543408,Double
543408,Home Run
543408,Groundout
543408,Strikeout
543408,Flyout
112526,Single
112526,Strikeout
112526,Groundout
112526,Strikeout
543408,Flyout
543408,Strikeout
543408,Groundout
112526,Strikeout
112526,Single
112526,Pop Out
112526,Double
112526,Lineout
543408,Groundout
543408,Double
543408,Strikeout
543408,Strikeout
112526,Groundout
112526,Single
112526,Forceout
112526,Forceout
543408,Single
543408,Walk
543408,Double
543408,Strikeout
543408,Double
516589,Groundout
516589,Groundout
112526,Groundout
112526,Groundout
112526,Groundout
516589,Walk
516589,Strikeout
516589,Single
516589,Flyout
516589,Double
516589,Walk
516589,Strikeout
112526,Groundout
112526,Strikeout
112526,Pop Out
607068,Walk
607068,Flyout
607068,Single
607068,Single
607068,Single
607068,Single
607068,Grounded Into DP
112526,Groundout
112526,Flyout
112526,Flyout
607068,Strikeout
607068,Lineout
607068,Single
607068,Flyout
112526,Flyout
112526,Lineout
112526,Single
112526,Double
112526,Groundout
623395,Strikeout
623395,Hit By Pitch
623395,Walk
623395,Flyout
623395,Single
623395,Strikeout
543219,Flyout
543219,Groundout
543219,Flyout
503449,Groundout
503449,Home Run
503449,Flyout
503449,Strikeout
475115,Lineout
475115,Single
475115,Double
475115,Single
475115,Strikeout
475115,Walk
475115,Lineout
503449,Lineout
503449,Groundout
503449,Walk
503449,Walk
503449,Single
503449,Triple
503449,Walk
503449,Flyout
475115,Groundout
475115,Groundout
475115,Groundout
503449,Double
503449,Lineout
503449,Single
503449,Single
503449,Flyout
503449,Strikeout
475115,Strikeout
475115,Groundout
475115,Single
475115,Walk
475115,Strikeout
503449,Double
503449,Groundout
503449,Single
518468,Grounded Into DP
475115,Groundout
475115,Groundout
475115,Groundout
518468,Flyout
518468,Home Run
518468,Flyout
518468,Walk
518468,Strikeout
475115,Groundout
475115,Groundout
475115,Strikeout
608349,Strikeout
608349,Strikeout
608349,Strikeout
475115,Strikeout
475115,Flyout
475115,Single
475115,Single
475115,Single
475115,Groundout
543258,Flyout
543258,Walk
543258,Single
543258,Single
543258,Single
543258,Walk
543258,Sac Fly
543258,Home Run
543258,Groundout
599998,Lineout
599998,Walk
599998,Double
599998,Strikeout
599998,Groundout
425840,Field Error
425840,Flyout
425840,Flyout
425840,Forceout
445612,Walk
445612,Grounded Into DP
445612,Strikeout
519293,Lineout
519293,Strikeout
519293,Strikeout
456496,Groundout
456496,Home Run
456496,Strikeout
456496,Lineout
572750,Groundout
572750,Double
572750,Groundout
572750,Single
572750,Walk
572750,Double
572750,Single
572750,Flyout
433587,Double
433587,Single
433587,Flyout
433587,Flyout
433587,Strikeout
572750,Strikeout
572750,Groundout
572750,Home Run
572750,Home Run
572750,Flyout
433587,Single
433587,Flyout
433587,Strikeout
433587,Groundout
572750,Strikeout
572750,Pop Out
572750,Home Run
572750,Flyout
433587,Single
433587,Grounded Into DP
433587,Walk
433587,Single
433587,Strikeout
572750,Groundout
572750,Groundout
572750,Groundout
433587,Strikeout
433587,Single
433587,Single
433587,Single
433587,Forceout
433587,Single
433587,Groundout
548357,Single
548357,Flyout
548357,Grounded Into DP
433587,Strikeout
433587,Strikeout
433587,Groundout
548357,Groundout
548357,Strikeout
548357,Flyout
433587,Single
433587,Strikeout
433587,Strikeout
433587,Double
433587,Pop Out
548357,Groundout
548357,Strikeout
548357,Walk
548357,Walk
542674,Double
542674,Strikeout
433587,Groundout
433587,Hit By Pitch
433587,Strikeout
346847,Pop Out
542674,Strikeout
542674,Single
542674,Flyout
542674,Groundout
452666,Groundout
452666,Lineout
452666,Single
452666,Single
452666,Strikeout
446099,Groundout
446099,Single
446099,Single
446099,Strikeout
452666,Single
519169,Single
605476,Strikeout
605476,Double
605476,Single
605476,Single
605476,Strikeout
605476,Flyout
592314,Lineout
592314,Flyout
592314,Flyout
430912,Groundout
430912,Walk
430912,Flyout
430912,Groundout
592314,Flyout
592314,Flyout
592314,Home Run
592314,Home Run
592314,Walk
592314,Flyout
430912,Groundout
430912,Double
430912,Flyout
430912,Groundout
592314,Double
592314,Flyout
592314,Flyout
592314,Home Run
592314,Groundout
430912,Strikeout
430912,Single
430912,Forceout
430912,Groundout
592314,Single
592314,Home Run
592314,Groundout
592314,Pop Out
592314,Flyout
430912,Single
430912,Grounded Into DP
430912,Single
430912,Flyout
592314,Flyout
592314,Single
592314,Grounded Into DP
430912,Single
430912,Grounded Into DP
430912,Single
430912,Hit By Pitch
430912,Lineout
592314,Double
592314,Single
592314,Lineout
592314,Grounded Into DP
430912,Single
430912,Single
430912,Home Run
430912,Double
502004,Lineout
502004,Flyout
502004,Single
502004,Groundout
621408,Flyout
621408,Groundout
621408,Groundout
519326,Home Run
519326,Lineout
519326,Flyout
519326,Lineout
430911,Lineout
430911,Flyout
430911,Strikeout
489265,Groundout
489265,Strikeout
489265,Strikeout
605374,Strikeout
605374,Pop Out
605374,Single
605374,Single
605374,Single
605374,Strikeout
425657,Groundout
433586,Groundout
433586,Single
433586,Home Run
433586,Single
433586,Intent Walk
433586,Groundout
502010,Field Error
502010,Grounded Into DP
502010,Pop Out
433589,Groundout
433589,Flyout
433589,Groundout
446321,Walk
446321,Grounded Into DP
446321,Walk
446321,Runner Out
433589,Strikeout
433589,Lineout
433589,Single
433589,Flyout
446321,Strikeout
446321,Single
446321,Hit By Pitch
527055,Flyout
527055,Single
527055,Walk
527055,Lineout
285064,Field Error
285064,Home Run
500779,Groundout
500779,Single
500779,Single
500779,Double
500779,Strikeout
500779,Hit By Pitch
500779,Forceout
501992,Strikeout
501992,Pop Out
501992,Walk
501992,Lineout
500779,Groundout
500779,Strikeout
500779,Groundout
501992,Pop Out
501992,Walk
501992,Strikeout
501992,Flyout
500779,Lineout
500779,Groundout
500779,Single
500779,Lineout
501992,Strikeout
501992,Strikeout
501992,Strikeout
500779,Strikeout
500779,Walk
500779,Forceout
500779,Strikeout
501992,Double
501992,Flyout
501992,Pop Out
501992,Strikeout
500779,Groundout
500779,Double
500779,Single
500779,Sac Fly
500779,Single
500779,Strikeout
501992,Strikeout
501992,Groundout
501992,Pop Out
500779,Strikeout
500779,Groundout
500779,Strikeout
501992,Flyout
501992,Single
501992,Home Run
460156,Groundout
460156,Lineout
502593,Double
502593,Groundout
502593,Double
502593,Groundout
502593,Intent Walk
502593,Walk
502593,Strikeout
458584,Strikeout
544993,Double
544993,Home Run
544993,Groundout
544993,Strikeout
435043,Flyout
435043,Groundout
435043,Home Run
435043,Groundout
459429,Strikeout
459429,Lineout
459429,Flyout
502085,Groundout
502085,Walk
502085,Single
502085,Strikeout
502085,Single
502085,Pop Out
502202,Single
502202,Single
502202,Strikeout
502202,Lineout
453286,Single
453286,Flyout
453286,Strikeout
453286,Flyout
571578,Home Run
571578,Single
571578,Double
571578,Single
571578,Forceout
571578,Strikeout
571578,Walk
571578,Single
571578,Groundout
453286,Groundout
453286,Flyout
453286,Strikeout
571578,Single
571578,Lineout
571578,Walk
518567,Grounded Into DP
453286,Flyout
453286,Walk
453286,Strikeout
453286,Lineout
518567,Flyout
518567,Strikeout
518567,Single
518567,Lineout
453286,Strikeout
453286,Walk
453286,Single
453286,Single
453286,Double
453286,Walk
453286,Strikeout
453286,Strikeout
518567,Walk
518567,Lineout
518567,Lineout
518567,Groundout
453286,Groundout
453286,Strikeout
453286,Strikeout
518567,Lineout
518567,Groundout
518567,Strikeout
453286,Strikeout
453286,Pop Out
453286,Lineout
605177,Groundout
605177,Strikeout
605177,Lineout
445163,Flyout
445163,Strikeout
445163,Groundout
605177,Walk
605177,Double Play
605177,Lineout
519322,Flyout
519322,Strikeout
519322,Groundout
456696,Walk
456696,Double
456696,Groundout
456696,Single
456696,Strikeout
424144,Strikeout
449097,Single
449097,Flyout
449097,Groundout
449097,Field Error
449097,Groundout
605135,Groundout
605135,Single
605135,Grounded Into DP
456068,Groundout
456068,Lineout
456068,Strikeout
605135,Double
605135,Lineout
605135,Groundout
605135,Strikeout
456068,Flyout
456068,Strikeout
456068,Walk
456068,Pop Out
605135,Strikeout
605135,Walk
605135,Groundout
605135,Lineout
456068,Flyout
456068,Flyout
456068,Hit By Pitch
456068,Single
456068,Strikeout
605135,Groundout
605135,Walk
605135,Flyout
605135,Pop Out
456068,Walk
456068,Grounded Into DP
456068,Flyout
605135,Strikeout
605135,Single
605135,Strikeout
605135,Single
605135,Groundout
456068,Pop Out
456068,Double
456068,Strikeout
456068,Single
456068,Walk
456068,Strikeout
605135,Strikeout
605135,Flyout
605135,Strikeout
456068,Double
456068,Groundout
456068,Triple
475054,Strikeout
475054,Intent Walk
475054,Home Run
475054,Walk
475054,Runner Out
605135,Groundout
605135,Groundout
605135,Double
605135,Strikeout
519008,Groundout
519008,Groundout
519008,Groundout
451775,Pop Out
451775,Groundout
451775,Lineout
519008,Double
519008,Strikeout
519008,Groundout
519008,Strikeout
472551,Strikeout
472551,Single
472551,Single
472551,Strikeout
472551,Lineout
547888,Flyout
547888,Groundout
547888,Flyout
596064,Strikeout
596064,Single
596064,Walk
596064,Single
596064,Flyout
596064,Pop Out
547888,Groundout
547888,Strikeout
547888,Double
547888,Groundout
596064,Single
596064,Strikeout
596064,Flyout
596064,Pop Out
547888,Strikeout
547888,Lineout
547888,Lineout
596064,Strikeout
596064,Flyout
596064,Groundout
547888,Flyout
547888,Groundout
547888,Strikeout
596064,Groundout
596064,Pop Out
596064,Flyout
547888,Groundout
547888,Double
547888,Single
547888,Single
547888,Sac Fly
547888,Flyout
596064,Strikeout
596064,Groundout
596064,Strikeout
547888,Flyout
547888,Walk
547888,Double Play
596064,Single
596064,Double
543726,Single
543726,Double
543726,Groundout
543726,Groundout
543726,Walk
466948,Strikeout
547888,Home Run
458677,Strikeout
458677,Single
458677,Pop Out
476454,Walk
476454,Strikeout
466948,Field Error
466948,Walk
466948,Single
444520,Strikeout
444520,Home Run
444520,Double
444520,Double
444520,Flyout
444520,Walk
444520,Single
468396,Home Run
468396,Walk
468396,Strikeout
572038,Groundout
572038,Groundout
572038,Groundout
468396,Groundout
468396,Pop Out
468396,Groundout
592705,Groundout
592705,Flyout
592705,Single
592705,Flyout
457918,Strikeout
457918,Single
457918,Single
457918,Single
457918,Walk
457918,Forceout
457918,Forceout
453562,Groundout
453562,Bunt Groundout
453562,Walk
453562,Forceout
457918,Strikeout
457918,Single
457918,Strikeout
457918,Double
453562,Groundout
453562,Pop Out
453562,Strikeout
457918,Strikeout
457918,Double
457918,Strikeout
457918,Double
457918,Single
457918,Flyout
453562,Strikeout
453562,Strikeout
453562,Flyout
457918,Groundout
457918,Groundout
457918,Flyout
453562,Groundout
453562,Single
453562,Grounded Into DP
457918,Strikeout
457918,Double
457918,Walk
453172,Double
453172,Intent Walk
453172,Forceout
453172,Strikeout
453562,Lineout
453562,Walk
453562,Grounded Into DP
453172,Groundout
453172,Single
453172,Hit By Pitch
453172,Forceout
453172,Single
491708,Forceout
453562,Flyout
453562,Strikeout
453562,Flyout
491708,Strikeout
491708,Single
491708,Strikeout
491708,Walk
491708,Strikeout
453562,Single
453562,Walk
453562,Lineout
453562,Strikeout
453562,Groundout
491708,Single
491708,Single
491708,Strikeout
491708,Strikeout
491708,Strikeout
488984,Strikeout
488984,Single
488984,Grounded Into DP
455374,Flyout
455374,Walk
455374,Flyout
455374,Strikeout
518748,Strikeout
518748,Double
518748,Groundout
518748,Lineout
533167,Walk
533167,Groundout
533167,Strikeout
471911,Groundout
471911,Groundout
471911,Groundout
533167,Groundout
533167,Flyout
533167,Strikeout
471911,Groundout
471911,Strikeout
471911,Flyout
533167,Strikeout
533167,Strikeout
533167,Single
533167,Single
533167,Strikeout
471911,Groundout
471911,Lineout
471911,Strikeout
533167,Single
533167,Strikeout
533167,Groundout
471911,Lineout
471911,Strikeout
471911,Walk
471911,Strikeout
533167,Flyout
533167,Single
533167,Single
533167,Strikeout
533167,Walk
533167,Strikeout
471911,Single
471911,Strikeout
471911,Groundout
533167,Lineout
533167,Strikeout
533167,Strikeout
471911,Flyout
471911,Flyout
471911,Groundout
641627,Lineout
641627,Groundout
641627,Groundout
471911,Strikeout
471911,Flyout
471911,Groundout
501925,Groundout
501925,Groundout
501925,Double
501925,Intent Walk
501925,Groundout
471911,Groundout
471911,Groundout
471911,Groundout
434718,Groundout
434718,Strikeout
434718,Lineout
471911,Hit By Pitch
471911,Sac Bunt
471911,Lineout
471911,Strikeout
501625,Flyout
501625,Double
501625,Fielders Choice Out
501625,Flyout
543766,Groundout
543766,Flyout
543766,Groundout
501625,Single
501625,Grounded Into DP
501625,Strikeout
502083,Flyout
502083,Pop Out
502083,Single
502083,Groundout
501625,Single
592135,Lineout
592135,Strikeout
592135,Home Run
592135,Flyout
592102,Strikeout
592102,Strikeout
592102,Groundout
451596,Flyout
451596,Pop Out
451596,Groundout
573185,Walk
573185,Pop Out
573185,Flyout
573185,Flyout
451596,Hit By Pitch
451596,Grounded Into DP
451596,Walk
451596,Single
451596,Lineout
573185,Lineout
573185,Single
573185,Strikeout
573185,Flyout
451596,Groundout
451596,Single
451596,Double
451596,Groundout
451596,Strikeout
573185,Lineout
573185,Strikeout
573185,Groundout
451596,Flyout
451596,Strikeout
451596,Groundout
573185,Home Run
573185,Lineout
573185,Walk
573185,Pop Out
573185,Double
573185,Strikeout
451596,Groundout
451596,Strikeout
451596,Groundout
573185,Single
573185,Triple
573185,Single
573185,Forceout
573185,Forceout
573185,Walk
448609,Single
448609,Groundout
451596,Home Run
451596,Walk
518693,Single
518693,Strikeout
518693,Walk
518693,Flyout
518693,Groundout
448609,Flyout
448609,Strikeout
448609,Flyout
607359,Flyout
607359,Strikeout
607359,Strikeout
448609,Single
448609,Flyout
501789,Flyout
501789,Pop Out
518617,Groundout
518617,Groundout
518617,Groundout
501789,Strikeout
501789,Groundout
501789,Single
501789,Single
501789,Groundout
474521,Walk
474521,Single
474521,Groundout
474521,Strikeout
474521,Strikeout
434378,Flyout
434378,Pop Out
434378,Flyout
518633,Groundout
518633,Flyout
518633,Lineout
434378,Single
434378,Pop Out
434378,Single
434378,Single
434378,Strikeout
434378,Flyout
518633,Groundout
518633,Groundout
518633,Strikeout
434378,Flyout
434378,Flyout
434378,Groundout
518633,Single
518633,Flyout
518633,Grounded Into DP
434378,Single
434378,Strikeout
434378,Strikeout
434378,Home Run
434378,Pop Out
518633,Strikeout
518633,Single
518633,Lineout
518633,Pop Out
434378,Double
434378,Sac Bunt
434378,Sac Fly
434378,Flyout
518633,Walk
518633,Flyout
518633,Single
518633,Walk
518633,Forceout
518633,Pop Out
434378,Pop Out
434378,Single
434378,Strikeout
434378,Single
434378,Double
434378,Flyout
518633,Groundout
518633,Walk
518633,Single
518633,Lineout
518633,Flyout
434378,Groundout
434378,Single
434378,Strikeout
434378,Groundout
518633,Triple
518633,Walk
518633,Double Play
518633,Lineout
543278,Flyout
543278,Flyout
543278,Lineout
425492,Groundout
425492,Groundout
425492,Flyout
456379,Single
456379,Single
456379,Lineout
456379,Flyout
456379,Forceout
460024,Flyout
460024,Flyout
460024,Flyout
425532,Strikeout
425532,Strikeout
425532,Walk
425532,Flyout
622072,Double
622072,Groundout
622072,Strikeout
622072,Groundout
425532,Groundout
425532,Groundout
425532,Walk
425532,Strikeout
622072,Strikeout
622072,Single
622072,Single
622072,Grounded Into DP
425532,Single
425532,Double
425532,Groundout
425532,Strikeout
425532,Groundout
622072,Strikeout
622072,Single
622072,Double
622072,Lineout
622072,Strikeout
425532,Single
425532,Single
425532,Walk
425532,Strikeout
425532,Grounded Into DP
622072,Lineout
622072,Strikeout
622072,Lineout
425532,Single
425532,Forceout
425532,Single
425532,Single
425532,Strikeout
425532,Flyout
622072,Field Error
622072,Strikeout
622072,Forceout
622072,Strikeout
518603,Walk
518603,Strikeout
518603,Strikeout
518603,Pop Out
622072,Flyout
622072,Single
622072,Strikeout
622072,Single
622072,Groundout
491646,Groundout
491646,Single
491646,Grounded Into DP
622072,Single
622072,Groundout
622072,Intent Walk
622072,Walk
407908,Home Run
407908,Groundout
407908,Strikeout
491646,Single
491646,Forceout
491646,Strikeout
491646,Single
491646,Double
571704,Strikeout
501593,Flyout
501593,Walk
501593,Pop Out
501593,Single
501593,Strikeout
571704,Walk
571704,Strikeout
571704,Field Error
571704,Lineout
571704,Strikeout
462136,Strikeout
462136,Lineout
462136,Groundout
461833,Groundout
461833,Home Run
461833,Groundout
461833,Groundout
462136,Lineout
462136,Strikeout
462136,Flyout
461833,Strikeout
461833,Flyout
461833,Walk
461833,Flyout
462136,Groundout
462136,Flyout
462136,Flyout
461833,Groundout
461833,Home Run
461833,Groundout
461833,Strikeout
462136,Single
462136,Strikeout
462136,Walk
462136,Walk
462136,Sac Fly
462136,Strikeout
461833,Walk
461833,Groundout
461833,Strikeout
461833,Single
461833,Groundout
462136,Groundout
462136,Pop Out
462136,Flyout
461833,Groundout
461833,Groundout
461833,Groundout
462136,Strikeout
462136,Lineout
462136,Groundout
461833,Flyout
461833,Double
461833,Flyout
461833,Double
594951,Single
594951,Intent Walk
594951,Flyout
462136,Flyout
462136,Groundout
462136,Double
450275,Flyout
502272,Flyout
502272,Strikeout
502272,Single
502272,Flyout
592717,Groundout
592717,Strikeout
592717,Lineout
448178,Groundout
448178,Strikeout
448178,Strikeout
532077,Pop Out
532077,Flyout
532077,Walk
532077,Flyout
543272,Strikeout
543272,Single
543272,Single
543272,Flyout
543272,Walk
543272,Groundout
477003,Groundout
477003,Groundout
477003,Strikeout
543272,Groundout
543272,Single
543272,Flyout
543272,Strikeout
477003,Groundout
477003,Strikeout
477003,Hit By Pitch
477003,Forceout
543272,Groundout
543272,Flyout
543272,Single
543272,Groundout
477003,Walk
477003,Sac Bunt
477003,Single
477003,Single
477003,Grounded Into DP
543272,Groundout
543272,Single
543272,Strikeout
543272,Forceout
477003,Flyout
477003,Single
477003,Strikeout
477003,Forceout
543045,Strikeout
543045,Pop Out
543045,Flyout
477003,Field Error
477003,Sac Bunt
477003,Lineout
477003,Strikeout
543045,Strikeout
543045,Groundout
543045,Double
543045,Single
543045,Groundout
477003,Strikeout
477003,Groundout
477003,Flyout
543045,Lineout
543045,Walk
457768,Groundout
457768,Strikeout
477003,Single
477003,Lineout
477003,Flyout
477003,Strikeout
445197,Single
445197,Single
445197,Bunt Pop Out
445197,Strikeout
445197,Single
445197,Triple
445197,Double
623395,Lineout
461325,Groundout
461325,Pop Out
461325,Single
461325,Single
461325,Pop Out
623395,Strikeout
623395,Lineout
623395,Groundout
544727,Single
544727,Hit By Pitch
544727,Grounded Into DP
544727,Strikeout
519076,Pop Out
519076,Groundout
519076,Groundout
488768,Groundout
488768,Single
488768,Walk
488768,Groundout
488768,Strikeout
519076,Flyout
519076,Flyout
519076,Single
519076,Groundout
488768,Pop Out
488768,Strikeout
488768,Walk
488768,Strikeout
519076,Strikeout
519076,Groundout
519076,Single
519076,Strikeout
488768,Double
488768,Groundout
488768,Walk
488768,Fielders Choice Out
488768,Single
519076,Field Error
519076,Sac Fly
519076,Flyout
519076,Groundout
488768,Triple
488768,Groundout
488768,Single
488768,Strikeout
488768,Flyout
519076,Groundout
519076,Flyout
519076,Strikeout
488768,Walk
488768,Single
488768,Flyout
488768,Strikeout
488768,Single
519076,Strikeout
519076,Groundout
519076,Single
519076,Pop Out
488768,Flyout
488768,Groundout
488768,Single
488768,Forceout
519076,Flyout
519076,Lineout
519076,Walk
502026,Single
502026,Groundout
534812,Flyout
534812,Double
519240,Single
518875,Sac Fly
518875,Intent Walk
518875,Single
518875,Strikeout
502026,Double
502026,Single
502026,Lineout
519293,Strikeout
519293,Strikeout
518875,Strikeout
518875,Pop Out
518875,Groundout
408061,Groundout
408061,Groundout
408061,Strikeout
592351,Lineout
592351,Walk
592351,Strikeout
592351,Double
592351,Single
592351,Strikeout
573064,Home Run
573064,Groundout
573064,Strikeout
573064,Strikeout
592351,Groundout
592351,Strikeout
592351,Groundout
573064,Groundout
573064,Single
573064,Groundout
573064,Intent Walk
573064,Groundout
592351,Strikeout
592351,Groundout
592351,Single
592351,Walk
592351,Groundout
573064,Groundout
573064,Walk
573064,Flyout
573064,Strikeout
592351,Single
592351,Flyout
592351,Lineout
592351,Single
592351,Forceout
573064,Groundout
573064,Single
573064,Home Run
573064,Pop Out
573064,Double
519169,Strikeout
543184,Single
543184,Groundout
543184,Groundout
543184,Strikeout
519169,Lineout
519169,Strikeout
519169,Groundout
543184,Single
543184,Field Error
543184,Sac Bunt
543184,Single
543184,Groundout
543184,Groundout
515052,Home Run
515052,Strikeout
515052,Single
515052,Lineout
515052,Single
515052,Strikeout
623184,Home Run
623184,Groundout
623184,Strikeout
623184,Groundout
515052,Double
515052,Strikeout
346847,Groundout
346847,Groundout
429783,Double
429783,Fielders Choice Out
429783,Walk
429783,Single
457429,Flyout
457429,Intent Walk
457429,Single
457429,Forceout
346847,Groundout
346847,Lineout
346847,Walk
346847,Runner Out
502522,Groundout
502522,Single
502522,Flyout
502522,Double
502522,Flyout
407845,Strikeout
407845,Strikeout
407845,Groundout
571946,Flyout
571946,Single
571946,Single
571946,Sac Fly
571946,Strikeout
408241,Lineout
408241,Single
408241,Strikeout
408241,Runner Out
571946,Groundout
571946,Pop Out
571946,Groundout
408241,Flyout
408241,Groundout
408241,Single
408241,Forceout
571946,Groundout
571946,Groundout
571946,Groundout
408241,Single
408241,Sac Bunt
408241,Single
408241,Strikeout
408241,Single
408241,Strikeout
571946,Strikeout
571946,Flyout
571946,Groundout
408241,Strikeout
408241,Strikeout
408241,Strikeout
571946,Groundout
571946,Lineout
571946,Double
571946,Groundout
408241,Groundout
408241,Flyout
408241,Groundout
571946,Flyout
571946,Walk
571946,Single
571946,Walk
571946,Groundout
571946,Strikeout
408241,Strikeout
408241,Walk
408241,Strikeout
408241,Flyout
571946,Flyout
571946,Groundout
571946,Walk
571946,Flyout
502004,Groundout
502004,Single
502004,Single
502004,Single
346793,Groundout
346793,Strikeout
446321,Double
430911,Double
430911,Intent Walk
430911,Home Run
621408,Groundout
621408,Strikeout
621408,Single
621408,Strikeout
346793,Field Error
489265,Strikeout
489265,Forceout
489265,Groundout
502462,Home Run
502462,Walk
502462,Single
502462,Single
502462,Grounded Into DP
502462,Strikeout
433589,Strikeout
433589,Single
433589,Flyout
433589,Groundout
543101,Strikeout
543101,Groundout
543101,Single
543101,Strikeout
407793,Single
407793,Single
407793,Grounded Into DP
407793,Double
407793,Double
407793,Walk
407793,Single
407793,Strikeout
543101,Strikeout
543101,Groundout
543101,Strikeout
407793,Groundout
407793,Single
407793,Walk
407793,Strikeout
407793,Groundout
543101,Triple
543101,Strikeout
543101,Home Run
543101,Strikeout
543101,Groundout
407793,Groundout
407793,Flyout
407793,Flyout
543101,Single
543101,Flyout
543101,Flyout
543101,Flyout
407793,Strikeout
407793,Flyout
407793,Flyout
543101,Single
543101,Grounded Into DP
543101,Strikeout
407793,Groundout
407793,Flyout
407793,Strikeout
543101,Strikeout
543101,Strikeout
543101,Single
543101,Single
543101,Groundout
407793,Strikeout
407793,Lineout
407793,Flyout
488674,Single
488674,Forceout
488674,Lineout
488674,Single
488674,Forceout
595307,Single
595307,Bunt Pop Out
595307,Strikeout
329092,Groundout
543331,Lineout
543331,Walk
543331,Pop Out
543331,Groundout
518553,Strikeout
518553,Groundout
518553,Flyout
547973,Strikeout
547973,Strikeout
547973,Flyout
